movie_name,movie_id,year,genre,rating,director_id,star_id,votes,description,normalized_rating,normalized_votes
Zodiac,tt0443706,2007.0,"['Crime', ' Drama', ' Mystery']",7.7,/name/nm0000399/,"/name/nm0350453/,/name/nm0000375/,/name/nm0749263/,/name/nm0000381/",551156.0,"Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",0.6808510638297873,0.17516176439183773
Primal Fear,tt0117381,1996.0,"['Crime', ' Drama', ' Mystery']",7.7,/name/nm0387706/,"/name/nm0000152/,/name/nm0001473/,/name/nm0001570/,/name/nm0001498/",225672.0,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep.",0.6808510638297873,0.04878499556397677
My Cousin Vinny,tt0104952,1992.0,"['Comedy', ' Crime']",7.6,/name/nm0528718/,"/name/nm0000582/,/name/nm0000673/,/name/nm0001494/,/name/nm0925943/",128569.0,"Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience.",0.6595744680851064,0.011082486735611075
Fargo,tt0116282,1996.0,"['Crime', ' Thriller']",8.1,/name/nm0001054/,"/name/nm0001053/,/name/nm0000513/,/name/nm0000531/,/name/nm0000114/,/name/nm0001780/",684523.0,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,0.7659574468085106,0.22694461862819137
Spotlight,tt1895587,2015.0,"['Biography', ' Crime', ' Drama']",8.1,/name/nm0565336/,"/name/nm0749263/,/name/nm0000474/,/name/nm1046097/,/name/nm0000630/",475244.0,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",0.7659574468085106,0.14568715649940497
We're the Millers,tt1723121,2013.0,"['Comedy', ' Crime']",7.0,/name/nm1098493/,"/name/nm0837177/,/name/nm0000098/,/name/nm0731075/,/name/nm1159180/",456816.0,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,0.5319148936170214,0.1385320548785578
Furious 7,tt2820852,2015.0,"['Action', ' Crime', ' Thriller']",7.1,/name/nm1490123/,"/name/nm0004874/,/name/nm0908094/,/name/nm0425005/,/name/nm0005458/",394578.0,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,0.5531914893617021,0.11436669701670157
Minority Report,tt0181689,2002.0,"['Action', ' Crime', ' Mystery']",7.6,/name/nm0000229/,"/name/nm0000129/,/name/nm0268199/,/name/nm0608090/,/name/nm0001884/",558753.0,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",0.6595744680851064,0.17811147716661394
Fast & Furious,tt1013752,2009.0,"['Action', ' Crime', ' Thriller']",6.5,/name/nm0510912/,"/name/nm0004874/,/name/nm0908094/,/name/nm0735442/,/name/nm0108287/",291724.0,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.",0.4255319148936171,0.07443122805042118
Beverly Hills Cop,tt0086960,1984.0,"['Action', ' Comedy', ' Crime']",7.3,/name/nm0000976/,"/name/nm0000552/,/name/nm0001662/,/name/nm0039226/,/name/nm0002060/",188835.0,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,0.5957446808510639,0.034482169516269624
Sleepers,tt0117665,1996.0,"['Crime', ' Drama', ' Thriller']",7.5,/name/nm0001469/,"/name/nm0000134/,/name/nm0000102/,/name/nm0000093/,/name/nm0000574/",227153.0,"After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.",0.6382978723404257,0.04936002842161052
Con Air,tt0118880,1997.0,"['Action', ' Crime', ' Thriller']",6.9,/name/nm0922346/,"/name/nm0000115/,/name/nm0000131/,/name/nm0000518/,/name/nm0000538/",304255.0,Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,0.5106382978723406,0.07929668162166255
Seven Psychopaths,tt1931533,2012.0,"['Comedy', ' Crime']",7.1,/name/nm1732981/,"/name/nm0268199/,/name/nm0000437/,/name/nm0005377/,/name/nm0000686/",262651.0,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,0.5531914893617021,0.06314295642990404
The Warriors,tt0080120,1979.0,"['Action', ' Crime', ' Thriller']",7.6,/name/nm0001353/,"/name/nm0065235/,/name/nm0001664/,/name/nm0942352/,/name/nm0878784/",104592.0,A street gang known as The Warriors must fight their way from the Bronx to their home turf on Coney Island when they are falsely accused of assassinating a respected gang leader.,0.6595744680851064,0.0017728561971341542
The Nice Guys,tt3799694,2016.0,"['Action', ' Comedy', ' Crime']",7.3,/name/nm0000948/,"/name/nm0000128/,/name/nm0331516/,/name/nm3886028/,/name/nm0093589/",335218.0,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",0.5957446808510639,0.09131878990722207
The Godfather Part III,tt0099674,1990.0,"['Crime', ' Drama']",7.6,/name/nm0000338/,"/name/nm0000199/,/name/nm0000473/,/name/nm0000412/,/name/nm0001735/",402433.0,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.",0.6595744680851064,0.11741658432035659
The Town,tt0840361,2010.0,"['Crime', ' Drama', ' Thriller']",7.5,/name/nm0000255/,"/name/nm0000255/,/name/nm0356017/,/name/nm0358316/,/name/nm0719637/",396410.0,"A proficient group of thieves rob a bank and hold Claire, the assistant manager, hostage. Things begin to get complicated when one of the crew members falls in love with Claire.",0.6382978723404257,0.11507801382641462
Wild Things,tt0120890,1998.0,"['Crime', ' Drama', ' Mystery']",6.6,/name/nm0573796/,"/name/nm0000102/,/name/nm0000117/,/name/nm0000369/,/name/nm0000612/",123274.0,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.,0.44680851063829785,0.009026579253389141
Uncut Gems,tt5727208,2019.0,"['Crime', ' Drama', ' Thriller']",7.4,/name/nm1509478/,"/name/nm1343394/,/name/nm0001191/,/name/nm9681752/,/name/nm0579953/,/name/nm11243726/",289016.0,"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.",0.6170212765957448,0.07337978377056151
Training Day,tt0139654,2001.0,"['Action', ' Crime', ' Drama']",7.7,/name/nm0298807/,"/name/nm0000243/,/name/nm0000160/,/name/nm0001277/,/name/nm0000297/",443143.0,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,0.6808510638297873,0.133223193121349
Fantastic Mr. Fox,tt0432283,2009.0,"['Animation', ' Adventure', ' Comedy']",7.9,/name/nm0027572/,"/name/nm0000123/,/name/nm0000658/,/name/nm0000195/,/name/nm0005403/",238201.0,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,0.7234042553191491,0.05364967258848265
Point Break,tt0102685,1991.0,"['Action', ' Crime', ' Thriller']",7.2,/name/nm0000941/,"/name/nm0000664/,/name/nm0000206/,/name/nm0000997/,/name/nm0001614/",187272.0,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,0.5744680851063831,0.0338752982424806
Ocean's Eight,tt5164214,2018.0,"['Action', ' Comedy', ' Crime']",6.3,/name/nm0002657/,"/name/nm0000113/,/name/nm0000949/,/name/nm0004266/,/name/nm1411676/",224375.0,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,0.3829787234042553,0.04828140500600853
El Camino: A Breaking Bad Movie,tt9243946,2019.0,"['Action', ' Crime', ' Drama']",7.3,/name/nm0319213/,"/name/nm0666739/,/name/nm0052186/,/name/nm2804503/,/name/nm1889973/",257986.0,"Fugitive Jesse Pinkman runs from his captors, the law, and his past.",0.5957446808510639,0.0613316611693629
Sin City,tt0401792,2005.0,"['Crime', ' Thriller']",8.0,/name/nm0588340/,"/name/nm0000233/,/name/nm0001675/,/name/nm0000620/,/name/nm0654110/,/name/nm0000246/,/name/nm0004695/",774127.0,"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.",0.7446808510638299,0.2617354654718201
Inside Man,tt0454848,2006.0,"['Crime', ' Drama', ' Mystery']",7.6,/name/nm0000490/,"/name/nm0000243/,/name/nm0654110/,/name/nm0000149/,/name/nm0001626/",378140.0,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",0.6595744680851064,0.10798425939767152
Den of Thieves,tt1259528,2018.0,"['Action', ' Crime', ' Drama']",7.0,/name/nm0345615/,"/name/nm0124930/,/name/nm1032567/,/name/nm6578009/,/name/nm1265067/",115242.0,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,0.5319148936170214,0.005907967563642858
The Fate of the Furious,tt4630562,2017.0,"['Action', ' Crime', ' Thriller']",6.6,/name/nm0336620/,"/name/nm0004874/,/name/nm0005458/,/name/nm0425005/,/name/nm0735442/",236159.0,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",0.44680851063829785,0.05285681837154267
Hannibal,tt0212985,2001.0,"['Crime', ' Drama', ' Thriller']",6.8,/name/nm0000631/,"/name/nm0000164/,/name/nm0000194/,/name/nm0000198/,/name/nm0000501/",279245.0,"Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target for revenge from a powerful victim.",0.4893617021276596,0.06958596469430267
Kick-Ass,tt1250777,2010.0,"['Action', ' Comedy', ' Crime']",7.6,/name/nm0891216/,"/name/nm1093951/,/name/nm0000115/,/name/nm1631269/,/name/nm0113595/",569031.0,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",0.6595744680851064,0.18210215084032064
Gangs of New York,tt0217505,2002.0,"['Crime', ' Drama']",7.5,/name/nm0000217/,"/name/nm0000138/,/name/nm0000139/,/name/nm0000358/,/name/nm0000980/",448405.0,"In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.",0.6382978723404257,0.13526628758243528
Ocean's Eleven,tt0240772,2001.0,"['Crime', ' Thriller']",7.7,/name/nm0001752/,"/name/nm0000123/,/name/nm0000093/,/name/nm0000210/,/name/nm0000354/",582710.0,Danny Ocean and his ten accomplices plan to rob three Las Vegas casinos simultaneously.,0.6808510638297873,0.1874133422377359
Bad Times at the El Royale,tt6628394,2018.0,"['Crime', ' Drama', ' Mystery']",7.1,/name/nm1206844/,"/name/nm0000313/,/name/nm7248827/,/name/nm0424848/,/name/nm0358316/",153561.0,"Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",0.5531914893617021,0.0207862147423515
Birds of Prey,tt7713068,2020.0,"['Action', ' Comedy', ' Crime']",6.0,/name/nm4014166/,"/name/nm3053338/,/name/nm0001609/,/name/nm0935541/,/name/nm0810619/",243835.0,"After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress, and Renee Montoya to save a young girl from an evil crime lord.",0.31914893617021284,0.055837204742370916
"Lock, Stock and Two Smoking Barrels",tt0120735,1998.0,"['Action', ' Comedy', ' Crime']",8.2,/name/nm0005363/,"/name/nm0002076/,/name/nm0002077/,/name/nm0602941/,/name/nm0005458/",587827.0,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds.",0.7872340425531914,0.18940013706049882
The Sting,tt0070735,1973.0,"['Comedy', ' Crime', ' Drama']",8.3,/name/nm0001351/,"/name/nm0000056/,/name/nm0000602/,/name/nm0001727/,/name/nm0001164/",265811.0,Two grifters team up to pull off the ultimate con.,0.8085106382978726,0.0643699002719855
The Guilty,tt9421570,2021.0,"['Crime', ' Drama', ' Thriller']",6.3,/name/nm0298807/,"/name/nm0350453/,/name/nm2142336/,/name/nm0765597/,/name/nm0896292/",129989.0,A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,0.3829787234042553,0.011633834917812235
2 Fast 2 Furious,tt0322259,2003.0,"['Action', ' Crime', ' Thriller']",5.9,/name/nm0005436/,"/name/nm0908094/,/name/nm0879085/,/name/nm0369513/,/name/nm0578949/",278304.0,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,0.297872340425532,0.06922059945525247
The Devil All the Time,tt7395114,2020.0,"['Crime', ' Drama', ' Thriller']",7.1,/name/nm1290515/,"/name/nm0803889/,/name/nm4043618/,/name/nm8928696/,/name/nm11709013/",138832.0,Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality.,0.5531914893617021,0.015067336308801575
Blue Velvet,tt0090756,1986.0,"['Crime', ' Drama', ' Mystery']",7.7,/name/nm0000186/,"/name/nm0000618/,/name/nm0001492/,/name/nm0000454/,/name/nm0000368/",203138.0,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",0.6808510638297873,0.0400356434951592
Army of the Dead,tt0993840,2021.0,"['Action', ' Crime', ' Drama']",5.7,/name/nm0811583/,"/name/nm1176985/,/name/nm3480246/,/name/nm0478886/,/name/nm1165044/",175572.0,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted.",0.2553191489361703,0.029332499839837236
Gone Baby Gone,tt0452623,2007.0,"['Crime', ' Drama', ' Mystery']",7.6,/name/nm0000255/,"/name/nm0000151/,/name/nm0000438/,/name/nm0000729/,/name/nm1157358/",276740.0,"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",0.6595744680851064,0.06861333990809569
Crash,tt0375679,2004.0,"['Crime', ' Drama', ' Thriller']",7.8,/name/nm0353673/,"/name/nm0000332/,/name/nm0000113/,/name/nm0628601/,/name/nm0037410/",439438.0,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",0.7021276595744681,0.1317846402938453
The Girl with the Dragon Tattoo,tt1568346,2011.0,"['Crime', ' Drama', ' Mystery']",7.8,/name/nm0000399/,"/name/nm0185819/,/name/nm1913734/,/name/nm0001626/,/name/nm0001745/",469118.0,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,0.7021276595744681,0.14330859384858505
Memories of Murder,tt0353969,2003.0,"['Crime', ' Drama', ' Mystery']",8.1,/name/nm0094435/,"/name/nm0814280/,/name/nm1235292/,/name/nm1323287/,/name/nm1138201/",189662.0,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",0.7659574468085106,0.03480327159139664
Chicago,tt0299658,2002.0,"['Comedy', ' Crime', ' Musical']",7.2,/name/nm0551128/,"/name/nm0000250/,/name/nm0001876/,/name/nm0000152/,/name/nm0004875/",233266.0,"Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention.",0.5744680851063831,0.05173354351864974
Fast Five,tt1596343,2011.0,"['Action', ' Crime', ' Thriller']",7.3,/name/nm0510912/,"/name/nm0004874/,/name/nm0908094/,/name/nm0425005/,/name/nm0108287/",385936.0,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,0.5957446808510639,0.11101123857262944
Kindergarten Cop,tt0099938,1990.0,"['Action', ' Comedy', ' Crime']",6.2,/name/nm0718645/,"/name/nm0000216/,/name/nm0000542/,/name/nm0715622/,/name/nm0001373/",153052.0,"A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.",0.36170212765957455,0.020588583598168127
